UAntID,Colony,Treat,Trial,i,a,ActInact,ClustDesc
Jul14_16_dwxx,Jul14_16,RemActive,pre,0.364952814,0.031783793,NA,patroller
Jul14_16_dwxx,Jul14_16,RemActive,post1,0.804635762,0.104856512,NA,patroller
Jul14_16_dygg,Jul14_16,RemActive,post2,0.350993377,0.264900662,NA,NA
Jul14_16_dywg,Jul14_16,RemActive,post1,0.430463576,0.19205298,A,inactive
Jul14_16_dywg,Jul14_16,RemActive,post2,0.386313466,0.219646799,NA,inactive
Jul14_16_dywg,Jul14_16,RemActive,pre,0.577223401,0.128563978,I,inactive
Jul14_16_dyyd,Jul14_16,RemActive,post2,0.149006623,0.645695364,A,inactive
Jul14_16_dyyd,Jul14_16,RemActive,pre,0.591788294,0.150710474,I,inactive
Jul14_16_dyyd,Jul14_16,RemActive,post1,0.278145695,0.420529801,A,inactive
Jul14_16_gdgo,Jul14_16,RemActive,pre,0.342852754,0.306518214,NA,nurse
Jul14_16_gdgo,Jul14_16,RemActive,post2,0.003311258,0.482339956,A,nurse
Jul14_16_gdgo,Jul14_16,RemActive,post1,0.877483444,0.122516556,I,nurse
Jul14_16_gdxx,Jul14_16,RemActive,pre,0.181015453,0.315251791,NA,nurse
Jul14_16_gdxx,Jul14_16,RemActive,post2,0.537527594,0.065121413,NA,nurse
Jul14_16_gdxx,Jul14_16,RemActive,post1,0.701986755,0.155629139,NA,nurse
Jul14_16_glgg,Jul14_16,RemActive,pre,0.103881352,0.292901691,NA,patroller
Jul14_16_glyl,Jul14_16,RemActive,pre,0.089403974,0.502161069,A,nurse
Jul14_16_gowl,Jul14_16,RemActive,pre,0.681769148,0.014023732,I,inactive
Jul14_16_gowl,Jul14_16,RemActive,post1,0.763796909,0.04415011,NA,inactive
Jul14_16_gwwg,Jul14_16,RemActive,post1,0.627483444,0.168874172,NA,NA
Jul14_16_gwwg,Jul14_16,RemActive,post2,0.600441501,0.125827815,NA,NA
Jul14_16_gwyd,Jul14_16,RemActive,post1,0.55187638,0.066225166,NA,NA
Jul14_16_gwyd,Jul14_16,RemActive,post2,0.619205298,0.04415011,NA,NA
Jul14_16_gxdd,Jul14_16,RemActive,pre,0.773178808,0.041390728,I,inactive
Jul14_16_gxdd,Jul14_16,RemActive,post1,0.408388521,0.296909492,A,inactive
Jul14_16_gyll,Jul14_16,RemActive,post2,0.177704194,0.751655629,A,NA
Jul14_16_gyll,Jul14_16,RemActive,post1,0.493377483,0.059602649,NA,NA
Jul14_16_gyoo,Jul14_16,RemActive,pre,0.266004415,0.311065389,NA,nurse
Jul14_16_gyoo,Jul14_16,RemActive,post2,0.796909492,0.049668874,NA,nurse
Jul14_16_gyoo,Jul14_16,RemActive,post1,0.850993377,0.039735099,I,nurse
Jul14_16_gywd,Jul14_16,RemActive,post1,0.305739514,0.048565121,NA,inactive
Jul14_16_gywd,Jul14_16,RemActive,post2,0.460264901,0.145695364,NA,inactive
Jul14_16_gywd,Jul14_16,RemActive,pre,0.403373411,0.222282946,NA,inactive
Jul14_16_ldwg,Jul14_16,RemActive,post1,0.801324503,0.101545254,NA,inactive
Jul14_16_ldwg,Jul14_16,RemActive,pre,0.5,0,NA,inactive
Jul14_16_ldwg,Jul14_16,RemActive,post2,0.913907285,0.009933775,I,inactive
Jul14_16_lgoo,Jul14_16,RemActive,post1,0.610375276,0.186534216,A,patroller
Jul14_16_lgoo,Jul14_16,RemActive,pre,0.084024518,0.047638183,NA,patroller
Jul14_16_lgoo,Jul14_16,RemActive,post2,0.176600442,0.579470199,A,patroller
Jul14_16_lgwx,Jul14_16,RemActive,pre,0.394039735,0.187086093,NA,nurse
Jul14_16_llgl,Jul14_16,RemActive,post1,0.582781457,0.065121413,NA,nurse
Jul14_16_llgl,Jul14_16,RemActive,pre,0.257174393,0.312947841,NA,nurse
Jul14_16_llgl,Jul14_16,RemActive,post2,0.522075055,0.324503311,NA,nurse
Jul14_16_lllg,Jul14_16,RemActive,post2,0.773178808,0.09602649,NA,inactive
Jul14_16_lllg,Jul14_16,RemActive,pre,1,0,I,inactive
Jul14_16_lllg,Jul14_16,RemActive,post1,0.698675497,0.239514349,A,inactive
Jul14_16_llww,Jul14_16,RemActive,pre,0.345310301,0.133079006,NA,patroller
Jul14_16_lodl,Jul14_16,RemActive,pre,0.12066268,0.396097216,A,nurse
Jul14_16_logo,Jul14_16,RemActive,pre,0.630224966,0.058148839,I,inactive
Jul14_16_lwwl,Jul14_16,RemActive,pre,0.173139159,0.262607428,NA,patroller
Jul14_16_lwwl,Jul14_16,RemActive,post2,0.333333333,0.221854305,NA,patroller
Jul14_16_lyyl,Jul14_16,RemActive,post1,0.836644592,0.126931567,I,patroller
Jul14_16_lyyl,Jul14_16,RemActive,pre,0.183680176,0.280381777,NA,patroller
Jul14_16_lyyl,Jul14_16,RemActive,post2,0.856512141,0.05187638,I,patroller
Jul14_16_odgg,Jul14_16,RemActive,post2,0.041390728,0.955298013,A,inactive
Jul14_16_odgg,Jul14_16,RemActive,post1,0.377483444,0.250551876,A,inactive
Jul14_16_odgg,Jul14_16,RemActive,pre,0.380349986,0.225856748,NA,inactive
Jul14_16_odll,Jul14_16,RemActive,post1,0.697571744,0.175496689,NA,inactive
Jul14_16_odll,Jul14_16,RemActive,pre,0.569579288,0.066343042,I,inactive
Jul14_16_odoo,Jul14_16,RemActive,post2,0.201986755,0.174392936,NA,NA
Jul14_16_odoo,Jul14_16,RemActive,post1,0.837748344,0.006622517,I,NA
Jul14_16_ogwg,Jul14_16,RemActive,post1,1,0,I,inactive
Jul14_16_ogwg,Jul14_16,RemActive,post2,0.857615894,0.087196468,I,inactive
Jul14_16_ogwg,Jul14_16,RemActive,pre,0.460657822,0.1484351,NA,inactive
Jul14_16_ogyd,Jul14_16,RemActive,pre,0.085760518,0.674912664,A,nurse
Jul14_16_oldl,Jul14_16,RemActive,post1,0.806291391,0.009933775,NA,inactive
Jul14_16_oldl,Jul14_16,RemActive,post2,0.587748344,0.25,NA,inactive
Jul14_16_oldl,Jul14_16,RemActive,pre,0.368873101,0.247572816,NA,inactive
Jul14_16_olll,Jul14_16,RemActive,post2,0.160596026,0.468543046,A,NA
Jul14_16_olog,Jul14_16,RemActive,post1,0.88410596,0.113686534,I,NA
Jul14_16_olog,Jul14_16,RemActive,post2,0.574503311,0.233443709,NA,NA
Jul14_16_oogl,Jul14_16,RemActive,pre,0.232918622,0.34868407,A,nurse
Jul14_16_ooww,Jul14_16,RemActive,pre,0.435814455,0.343042071,NA,nurse
Jul14_16_owdd,Jul14_16,RemActive,post1,0.72406181,0.071743929,NA,inactive
Jul14_16_owdd,Jul14_16,RemActive,pre,0.364617044,0.277606321,NA,inactive
Jul14_16_owdd,Jul14_16,RemActive,post2,0.065121413,0.221854305,NA,inactive
Jul14_16_owxx,Jul14_16,RemActive,post1,0.953642384,0,I,inactive
Jul14_16_owxx,Jul14_16,RemActive,pre,0.499957136,0.055187638,NA,inactive
Jul14_16_owxx,Jul14_16,RemActive,post2,0.63410596,0.081125828,NA,inactive
Jul14_16_oxxx,Jul14_16,RemActive,post1,0.666666667,0.274834437,A,NA
Jul14_16_oywl,Jul14_16,RemActive,pre,0,0.385761589,A,nurse
Jul14_16_wdyl,Jul14_16,RemActive,pre,0.420865571,0.196846625,NA,inactive
Jul14_16_wgwl,Jul14_16,RemActive,post2,0.666666667,0.282560706,NA,inactive
Jul14_16_wgwl,Jul14_16,RemActive,pre,0.666666667,0.189859763,I,inactive
Jul14_16_wgwl,Jul14_16,RemActive,post1,0.831125828,0.099337748,NA,inactive
Jul14_16_wlwg,Jul14_16,RemActive,post2,0.915011038,0.017660044,I,inactive
Jul14_16_wlwg,Jul14_16,RemActive,post1,0.717439294,0.104856512,NA,inactive
Jul14_16_wlwg,Jul14_16,RemActive,pre,0.850993377,0.031456954,I,inactive
Jul14_16_wlyd,Jul14_16,RemActive,pre,0.024834437,0.35849461,A,nurse
Jul14_16_wowd,Jul14_16,RemActive,post2,0.485651214,0.142384106,NA,patroller
Jul14_16_wowd,Jul14_16,RemActive,post1,0.550772627,0.078366446,NA,patroller
Jul14_16_wowd,Jul14_16,RemActive,pre,0,0.128688999,NA,patroller
Jul14_16_wwgx,Jul14_16,RemActive,pre,0.05187638,0.337805497,NA,nurse
Jul14_16_wwlg,Jul14_16,RemActive,post1,0.700331126,0.056291391,NA,inactive
Jul14_16_wwlg,Jul14_16,RemActive,post2,0.880794702,0.023178808,I,inactive
Jul14_16_wwlg,Jul14_16,RemActive,pre,0.415839745,0.159219015,NA,inactive
Jul14_16_wydl,Jul14_16,RemActive,pre,0.243907928,0.105177994,NA,patroller
Jul14_16_wydl,Jul14_16,RemActive,post1,0.98013245,0,I,patroller
Jul14_16_wydl,Jul14_16,RemActive,post2,0.796909492,0.098233996,NA,patroller
Jul14_16_wygo,Jul14_16,RemActive,post1,0.666666667,0.029801325,NA,nurse
Jul14_16_wygo,Jul14_16,RemActive,post2,0.830022075,0.002207506,I,nurse
Jul14_16_wygo,Jul14_16,RemActive,pre,0.395143488,0.235002893,NA,nurse
Jul14_16_xgdl,Jul14_16,RemActive,post2,0.188741722,0.041390728,NA,inactive
Jul14_16_xgdl,Jul14_16,RemActive,pre,0.540453074,0.008090615,I,inactive
Jul14_16_xglw,Jul14_16,RemActive,pre,0.375275938,0.131975253,NA,patroller
Jul14_16_xyxx,Jul14_16,RemActive,post1,0.018211921,0.814569536,A,patroller
Jul14_16_xyxx,Jul14_16,RemActive,pre,0.226156797,0.248387235,NA,patroller
Jul14_16_ydlw,Jul14_16,RemActive,pre,0.370260829,0.20555877,NA,inactive
Jul14_16_ydlw,Jul14_16,RemActive,post2,0.285871965,0.406181015,A,inactive
Jul14_16_ydlw,Jul14_16,RemActive,post1,0.383002208,0.412803532,A,inactive
Jul14_16_ygdd,Jul14_16,RemActive,post1,0.240618102,0.249448124,A,forager
Jul14_16_ygdd,Jul14_16,RemActive,pre,0.464940669,0.063792623,NA,forager
Jul14_16_ygdd,Jul14_16,RemActive,post2,0.506622517,0.331125828,A,forager
Jul14_16_yggg,Jul14_16,RemActive,pre,0.477924945,0.244875944,NA,inactive
Jul14_16_ygxg,Jul14_16,RemActive,post2,0.185430464,0.238410596,NA,NA
Jul14_16_ygxg,Jul14_16,RemActive,post1,0.5,0.107615894,NA,NA
Jul14_16_ylll,Jul14_16,RemActive,pre,0.046357616,0.205298013,NA,patroller
Jul14_16_yloo,Jul14_16,RemActive,pre,0,0.953642384,A,nurse
Jul14_16_ylwd,Jul14_16,RemActive,pre,0.124595469,0.700620459,A,forager
Jul14_16_ylxl,Jul14_16,RemActive,post1,0.855408389,0.052980132,I,NA
Jul14_16_ylxl,Jul14_16,RemActive,post2,0.920529801,0,I,NA
Jul14_16_yowg,Jul14_16,RemActive,post1,0.642384106,0.146799117,NA,inactive
Jul14_16_yowg,Jul14_16,RemActive,post2,0.944812362,0.011037528,I,inactive
Jul14_16_yowg,Jul14_16,RemActive,pre,0.575358809,0.158243854,I,inactive
Jul14_16_yoyx,Jul14_16,RemActive,post2,0.300220751,0.356512141,A,inactive
Jul14_16_yoyx,Jul14_16,RemActive,post1,0.620309051,0.061810155,NA,inactive
Jul14_16_yoyx,Jul14_16,RemActive,pre,0.5,0.107615894,NA,inactive
Jul14_16_ywdl,Jul14_16,RemActive,pre,0.222958057,0.38442387,A,nurse
Jul14_16_ywgo,Jul14_16,RemActive,pre,0,0.4011284,A,nurse
Jul14_16_yxwx,Jul14_16,RemActive,pre,0,0.631325146,A,patroller
Jul14_16_yyww,Jul14_16,RemActive,post2,0.453642384,0.034216336,NA,inactive
Jul14_16_yyww,Jul14_16,RemActive,post1,0.513245033,0.168874172,NA,inactive
Jul14_16_yyww,Jul14_16,RemActive,pre,0.501210913,0.012944984,NA,inactive
Jul14_17_ddxo,Jul14_17,RemRandom,post1,0.6401766,0.03200883,NA,NA
Jul14_17_ddxo,Jul14_17,RemRandom,post2,0.941860465,0.058139535,NA,NA
Jul14_17_ddyy,Jul14_17,RemRandom,post2,0.531198433,0.356092275,A,NA
Jul14_17_dgyw,Jul14_17,RemRandom,pre,0.78807947,0.007726269,NA,inactive
Jul14_17_dllw,Jul14_17,RemRandom,pre,0.921633554,0.037527594,I,inactive
Jul14_17_dllw,Jul14_17,RemRandom,post2,0.867549669,0.132450331,NA,inactive
Jul14_17_dlyo,Jul14_17,RemRandom,post1,0.216335541,0.250551876,NA,NA
Jul14_17_dwdw,Jul14_17,RemRandom,pre,0.587196468,0.261589404,NA,patroller
Jul14_17_dwgy,Jul14_17,RemRandom,post1,0.630242826,0.071743929,NA,nurse
Jul14_17_dwgy,Jul14_17,RemRandom,post2,0.845210593,0.055337983,NA,nurse
Jul14_17_dwgy,Jul14_17,RemRandom,pre,0.514348786,0.262693157,NA,nurse
Jul14_17_dwoo,Jul14_17,RemRandom,pre,0,0.956953642,A,nurse
Jul14_17_dwxx,Jul14_17,RemRandom,post2,0.252491694,0.623539636,A,NA
Jul14_17_dylo,Jul14_17,RemRandom,pre,0.597682119,0.203642384,NA,forager
Jul14_17_dywg,Jul14_17,RemRandom,post2,1,0,I,inactive
Jul14_17_dywg,Jul14_17,RemRandom,pre,0.890728477,0,NA,inactive
Jul14_17_dywg,Jul14_17,RemRandom,post1,0.435430464,0.048013245,NA,inactive
Jul14_17_gdog,Jul14_17,RemRandom,pre,1,0,I,inactive
Jul14_17_ggdo,Jul14_17,RemRandom,pre,0.450331126,0.318984547,NA,forager
Jul14_17_gglg,Jul14_17,RemRandom,pre,0.135761589,0.660596026,A,forager
Jul14_17_ggyy,Jul14_17,RemRandom,post2,1,0,I,inactive
Jul14_17_ggyy,Jul14_17,RemRandom,pre,0.751655629,0.080573951,NA,inactive
Jul14_17_glgg,Jul14_17,RemRandom,pre,0.731788079,0.013245033,NA,patroller
Jul14_17_glow,Jul14_17,RemRandom,post1,1,0,I,inactive
Jul14_17_glow,Jul14_17,RemRandom,post2,1,0,I,inactive
Jul14_17_glow,Jul14_17,RemRandom,pre,0.995584989,0,I,inactive
Jul14_17_golw,Jul14_17,RemRandom,post1,0.380794702,0.246136865,NA,NA
Jul14_17_gooy,Jul14_17,RemRandom,post2,0.449374051,0.096308845,NA,inactive
Jul14_17_gooy,Jul14_17,RemRandom,post1,0.527593819,0.150110375,NA,inactive
Jul14_17_gooy,Jul14_17,RemRandom,pre,0.865342163,0.065121413,NA,inactive
Jul14_17_goyo,Jul14_17,RemRandom,post1,0.301324503,0.139072848,NA,nurse
Jul14_17_goyo,Jul14_17,RemRandom,pre,0.387417219,0.43598234,A,nurse
Jul14_17_goyo,Jul14_17,RemRandom,post2,0.162251656,0.377873974,A,nurse
Jul14_17_gxwg,Jul14_17,RemRandom,pre,0.863134658,0.107064018,NA,inactive
Jul14_17_gxwg,Jul14_17,RemRandom,post1,0.581125828,0.07615894,NA,inactive
Jul14_17_gxwo,Jul14_17,RemRandom,pre,0.400662252,0.428256071,A,forager
Jul14_17_gxwo,Jul14_17,RemRandom,post1,0,0.938741722,A,forager
Jul14_17_gxxo,Jul14_17,RemRandom,post1,0.286423841,0.523178808,A,NA
Jul14_17_gxxo,Jul14_17,RemRandom,post2,0.404208195,0.328918322,A,NA
Jul14_17_gxyx,Jul14_17,RemRandom,pre,0.493377483,0.233443709,NA,patroller
Jul14_17_gygy,Jul14_17,RemRandom,post2,0.321874106,0.248811907,NA,patroller
Jul14_17_gygy,Jul14_17,RemRandom,pre,0.5,0.168874172,NA,patroller
Jul14_17_gyoo,Jul14_17,RemRandom,pre,0.67384106,0.150662252,NA,patroller
Jul14_17_gyxx,Jul14_17,RemRandom,pre,0.758278146,0.143487859,NA,inactive
Jul14_17_lggy,Jul14_17,RemRandom,pre,0.227373068,0.472406181,A,nurse
Jul14_17_lgoo,Jul14_17,RemRandom,post1,0.286975717,0.381898455,A,NA
Jul14_17_lgoo,Jul14_17,RemRandom,post2,0,0.92384106,A,NA
Jul14_17_lgxx,Jul14_17,RemRandom,post1,0.504966887,0.157284768,NA,NA
Jul14_17_lgxx,Jul14_17,RemRandom,post2,0,1,A,NA
Jul14_17_lgyx,Jul14_17,RemRandom,pre,0.346578366,0.347682119,NA,patroller
Jul14_17_lldo,Jul14_17,RemRandom,pre,0.970198675,0,I,inactive
Jul14_17_llww,Jul14_17,RemRandom,pre,0.75607064,0,NA,patroller
Jul14_17_llww,Jul14_17,RemRandom,post2,1,0,I,patroller
Jul14_17_logo,Jul14_17,RemRandom,post1,0.848785872,0,I,inactive
Jul14_17_logo,Jul14_17,RemRandom,pre,0.945916115,0.054083885,I,inactive
Jul14_17_logo,Jul14_17,RemRandom,post2,0.738648948,0.241417497,NA,inactive
Jul14_17_loog,Jul14_17,RemRandom,pre,0.498896247,0.362030905,A,nurse
Jul14_17_loog,Jul14_17,RemRandom,post1,0.538631347,0.186534216,NA,nurse
Jul14_17_lwxg,Jul14_17,RemRandom,post1,0.777041943,0.072847682,NA,NA
Jul14_17_lwxg,Jul14_17,RemRandom,post2,0.666666667,0.251384275,NA,NA
Jul14_17_lxlo,Jul14_17,RemRandom,post2,0.633550417,0.099425755,NA,patroller
Jul14_17_lxlo,Jul14_17,RemRandom,pre,0.431567329,0.214128035,NA,patroller
Jul14_17_lxlo,Jul14_17,RemRandom,post1,0.329470199,0.074503311,NA,patroller
Jul14_17_lxxx,Jul14_17,RemRandom,pre,0.392384106,0.491721854,A,nurse
Jul14_17_lxxx,Jul14_17,RemRandom,post1,0.557395143,0.233995585,NA,nurse
Jul14_17_lxxx,Jul14_17,RemRandom,post2,0.58388521,0.37196468,A,nurse
Jul14_17_lxyo,Jul14_17,RemRandom,pre,0.938741722,0,I,inactive
Jul14_17_lywo,Jul14_17,RemRandom,post1,0.647350993,0.107615894,NA,patroller
Jul14_17_lywo,Jul14_17,RemRandom,post2,0.693708609,0.092715232,NA,patroller
Jul14_17_lywo,Jul14_17,RemRandom,pre,0.238410596,0.222958057,NA,patroller
Jul14_17_odoo,Jul14_17,RemRandom,pre,0.642384106,0.165562914,NA,patroller
Jul14_17_ogdo,Jul14_17,RemRandom,pre,0.577262693,0.062913907,NA,patroller
Jul14_17_ogwg,Jul14_17,RemRandom,pre,0.62803532,0.356512141,A,nurse
Jul14_17_ogwg,Jul14_17,RemRandom,post1,0.950331126,0.049668874,I,nurse
Jul14_17_ogwg,Jul14_17,RemRandom,post2,0.951273533,0.024363234,NA,nurse
Jul14_17_ogxx,Jul14_17,RemRandom,post2,0.666666667,0.333333333,A,NA
Jul14_17_ogxx,Jul14_17,RemRandom,post1,0.084437086,0.182119205,NA,NA
Jul14_17_olgo,Jul14_17,RemRandom,post1,0.35209713,0.548565121,A,inactive
Jul14_17_olgo,Jul14_17,RemRandom,pre,0.890728477,0,NA,inactive
Jul14_17_oodo,Jul14_17,RemRandom,pre,0.941501104,0,I,inactive
Jul14_17_oodo,Jul14_17,RemRandom,post1,0.277041943,0.419426049,A,inactive
Jul14_17_ooww,Jul14_17,RemRandom,pre,0.666666667,0.060706402,NA,patroller
Jul14_17_ooww,Jul14_17,RemRandom,post1,0.837748344,0.110375276,NA,patroller
Jul14_17_ooww,Jul14_17,RemRandom,post2,0.641280353,0.178294574,NA,patroller
Jul14_17_ooxg,Jul14_17,RemRandom,pre,0.629139073,0.014900662,NA,patroller
Jul14_17_ooxg,Jul14_17,RemRandom,post1,0.493377483,0.289183223,A,patroller
Jul14_17_ooxg,Jul14_17,RemRandom,post2,0.80841639,0.005537099,NA,patroller
Jul14_17_ooyy,Jul14_17,RemRandom,post1,0.892935982,0,I,inactive
Jul14_17_ooyy,Jul14_17,RemRandom,post2,1,0,I,inactive
Jul14_17_ooyy,Jul14_17,RemRandom,pre,0.905629139,0,I,inactive
Jul14_17_owgg,Jul14_17,RemRandom,pre,0.5,0,NA,patroller
Jul14_17_owgg,Jul14_17,RemRandom,post2,0.825134027,0.015503876,NA,patroller
Jul14_17_owow,Jul14_17,RemRandom,post2,1,0,I,nurse
Jul14_17_owow,Jul14_17,RemRandom,post1,0.324503311,0.301324503,A,nurse
Jul14_17_owow,Jul14_17,RemRandom,pre,0.666666667,0.201986755,NA,nurse
Jul14_17_owwo,Jul14_17,RemRandom,pre,0.80794702,0,NA,inactive
Jul14_17_oxxw,Jul14_17,RemRandom,pre,0.740618102,0.081677704,NA,inactive
Jul14_17_oxxw,Jul14_17,RemRandom,post1,0.620309051,0.05187638,NA,inactive
Jul14_17_oydg,Jul14_17,RemRandom,pre,0.493377483,0.395695364,A,forager
Jul14_17_oygy,Jul14_17,RemRandom,pre,0.880794702,0,NA,inactive
Jul14_17_oylw,Jul14_17,RemRandom,pre,0.649006623,0.137417219,NA,nurse
Jul14_17_oylw,Jul14_17,RemRandom,post2,1,0,I,nurse
Jul14_17_oyox,Jul14_17,RemRandom,post2,0.5,0.387043189,A,nurse
Jul14_17_oyox,Jul14_17,RemRandom,pre,0.639072848,0.312913907,NA,nurse
Jul14_17_oyox,Jul14_17,RemRandom,post1,1,0,I,nurse
Jul14_17_oyyo,Jul14_17,RemRandom,post1,0.794701987,0.049668874,NA,inactive
Jul14_17_oyyo,Jul14_17,RemRandom,pre,0.964679912,0,I,inactive
Jul14_17_oyyo,Jul14_17,RemRandom,post2,0.415011038,0.175837715,NA,inactive
Jul14_17_wdgg,Jul14_17,RemRandom,pre,0.771523179,0.029801325,NA,inactive
Jul14_17_wdgg,Jul14_17,RemRandom,post1,0.541942605,0.14790287,NA,inactive
Jul14_17_wdow,Jul14_17,RemRandom,pre,0.631346578,0.081677704,NA,patroller
Jul14_17_wgdg,Jul14_17,RemRandom,pre,0.214128035,0.529801325,A,forager
Jul14_17_wgoy,Jul14_17,RemRandom,pre,0.961368653,0.004415011,I,inactive
Jul14_17_wgyo,Jul14_17,RemRandom,pre,0.506622517,0.165562914,NA,patroller
Jul14_17_wgyo,Jul14_17,RemRandom,post1,0.217439294,0.399558499,A,patroller
Jul14_17_wgyo,Jul14_17,RemRandom,post2,0.88410596,0,NA,patroller
Jul14_17_wlwg,Jul14_17,RemRandom,post2,1,0,I,inactive
Jul14_17_wlwg,Jul14_17,RemRandom,post1,1,0,I,inactive
Jul14_17_wlwg,Jul14_17,RemRandom,pre,0.832781457,0.046357616,NA,inactive
Jul14_17_wlwo,Jul14_17,RemRandom,post1,0.942604857,0,I,NA
Jul14_17_wlwo,Jul14_17,RemRandom,post2,0.870662912,0,NA,NA
Jul14_17_wlxx,Jul14_17,RemRandom,pre,0.40397351,0.357615894,A,patroller
Jul14_17_wlxx,Jul14_17,RemRandom,post1,0.908388521,0.06401766,I,patroller
Jul14_17_wogy,Jul14_17,RemRandom,pre,0.524834437,0.061258278,NA,patroller
Jul14_17_wooo,Jul14_17,RemRandom,pre,0.243377483,0.40397351,A,nurse
Jul14_17_woxx,Jul14_17,RemRandom,pre,0.5,0.112582781,NA,patroller
Jul14_17_woxx,Jul14_17,RemRandom,post2,0.253311258,0.304927284,A,patroller
Jul14_17_woxx,Jul14_17,RemRandom,post1,0.5,0.059602649,NA,patroller
Jul14_17_wwlg,Jul14_17,RemRandom,pre,0.994481236,0,I,inactive
Jul14_17_wwww,Jul14_17,RemRandom,post2,0.5,0.225913621,NA,nurse
Jul14_17_wwww,Jul14_17,RemRandom,pre,0.539735099,0.220198675,NA,nurse
Jul14_17_wygo,Jul14_17,RemRandom,pre,0.333333333,0.126931567,NA,patroller
Jul14_17_wyyw,Jul14_17,RemRandom,post2,1,0,I,inactive
Jul14_17_wyyw,Jul14_17,RemRandom,pre,1,0,I,inactive
Jul14_17_wyyw,Jul14_17,RemRandom,post1,0.251655629,0.658940397,A,inactive
Jul14_17_xggo,Jul14_17,RemRandom,post2,0.929125138,0,NA,nurse
Jul14_17_xggo,Jul14_17,RemRandom,pre,0.278145695,0.51986755,A,nurse
Jul14_17_xggo,Jul14_17,RemRandom,post1,0.642384106,0.062913907,NA,nurse
Jul14_17_xgxx,Jul14_17,RemRandom,post1,0.5,0.216887417,NA,NA
Jul14_17_xllo,Jul14_17,RemRandom,pre,0.974613687,0,I,inactive
Jul14_17_xlxx,Jul14_17,RemRandom,post1,0.548013245,0.036423841,NA,NA
